Program Name,Program Phone,Program Email,Program Address 1,Program Address 2,Town,Program Zip,EEC Regional Office Address:,Program Contact Name,License First Issue Date,Most Recently Renewed,License Number,Capacity,CCRR Name,CCRR Phone,Program Type
Little Corner School House Inc,(617) 975-3777,contact@littlecornerschoolhouse.com,110 HARVARD STREET,,Brookline,2446,"500 Victory Road, Suite 2100, Quincy, MA 02171",Anne Kennedy,2/6/14,2/12/24,9140547,55,Child Care Choices of Boston,(617) 542-5437,Large Group
Little Corner Schoolhouse Too,(617) 975-0001,sandrarenaudin@yahoo.com,396 WASHINGTON STREET,,Brookline,2446,"500 Victory Road, Suite 2100, Quincy, MA 02171",Sandra Renaudin,9/29/09,1/28/24,9144813,40,Child Care Choices of Boston,(617) 542-5437,Large Group
Little Crafters Child Care Center,(617) 938-9429,nrodriguez@little-crafters.com,4174 Washington Street,,Roslindale,2131,"500 Victory Road, Suite 2100, Quincy, MA 02171",Nathali Rodriguez,1/21/24,7/21/24,9149821,37,Child Care Choices of Boston,(617) 542-5437,Large Group
Little Discoveries,(508) 456-1458,hello@littlediscoveries.info,125 Highland St,,East Bridgewater,2333,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Maureen Carr,3/13/18,3/13/24,9140034,88,Child Care Works,(508) 999-9930,Large Group
"Little Discoveries, Inc.",(508) 232-3218,littlediscoveriesinc@gmail.com,522 West Chestnut Street,,Brockton,02301-6233,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Krystle Ingargiola,12/30/04,4/12/24,9139846,61,Child Care Works,(508) 999-9930,Large Group
Little Dreamers Learning Center,(508) 813-6938,cmalik84@ymail.com,68 South Main Street,,Berkley,2779,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Crystal Malik,4/21/19,3/8/24,9139443,10,Child Care Works,(508) 999-9930,Small Group
Little Feet Creative Learning Center,(508) 695-7506,littlefeetclc@hotmail.com,55 Plain Street,Unit 2,North Attleboro,2760,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Katie Kunicki,1/28/15,9/7/23,9124456,42,Child Care Works,(508) 999-9930,Large Group
"Little Fern, Reggio Inspired Preschool",(781) 738-9775,littlefernprek@gmail.com,1 Pleasant Street,,Cohasset,2025,"500 Victory Road, Suite 2100, Quincy, MA 02171",Madeline Hobbs,9/19/23,3/19/24,9137340,74,Community Care for Kids,(617) 657-5305,Large Group
Little Flower,(508) 455-0145,director@littleflowerelc.org,112 Palm Street,,Attleboro,2703,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Donna Paris,10/30/19,4/29/24,9144877,66,Child Care Works,(508) 999-9930,Large Group
Little Flyers Learning Center,(508) 967-7602,littleflyerslearningcenter@gmail.com,691 Broadway,,Raynham,02767-1734,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Cherylanne Walters,4/14/13,9/22/24,9154831,50,Child Care Works,(508) 999-9930,Large Group
"Little Hopes, Big Dreams Preschool",(617) 895-9598,shannon.lee.hope@gmail.com,14 School St,,Medway,2053,"324-R Clark Street, Worcester, MA 01606",Shannon Hope,2/2/21,8/2/23,9126251,23,Seven Hills Child Care Resources,(508) 856-7930,Large Group
Little Leaders Prep School,(617) 265-6361,littleleaders1@verizon.net,242 WOODROW AVE,,Dorchester,2124,"500 Victory Road, Suite 2100, Quincy, MA 02171",Nancy Wallace,8/1/83,6/22/23,9123590,18,Child Care Choices of Boston,(617) 542-5437,Large Group
"Little Learners Lodge, LLC",(774) 277-0149,littlelearnerslodge21@gmail.com,260 Rice St.,,Attleboro,2703,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Alison Konicki,2/21/22,8/21/24,9152562,40,Child Care Works,(508) 999-9930,Large Group
Little Neighbors Early Childhood Center,(781) 293-9494,littleneighbors@gmail.com,280 Center Street,,Pembroke,02359-3264,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Elizabeth LeBeau,3/31/03,3/5/25,9167624,37,Child Care Network,(508) 778-9470,Large Group
Little Panda Early Learning and Care Center,(857) 250-4080,southend@littlepandachildcare.com,1313 Washington Street Unit 107,,Boston,2118,"500 Victory Road, Suite 2100, Quincy, MA 02171",Xin Liao,8/23/17,4/23/24,9142253,34,Child Care Choices of Boston,(617) 542-5437,Large Group
Little Panda Early Learning and Care Center,(617) 423-0500,littlepandacenter@hotmail.com,285 TREMONT STREET,,Boston,2116,"500 Victory Road, Suite 2100, Quincy, MA 02171",Cindy Liao,5/9/12,8/14/23,9124645,52,Child Care Choices of Boston,(617) 542-5437,Large Group
Little Panda Early Learning and Care Center,(401) 998-9099,masspike@littlepandachildcare.come,318-342 Tremont Street,suite 332 and suite 322,Boston,2116,"500 Victory Road, Suite 2100, Quincy, MA 02171",Cindy Liao,4/24/22,10/24/24,9165424,54,Child Care Choices of Boston,(617) 542-5437,Large Group
Little People's Country Day Care,(781) 582-1399,lpcdc25@yahoo.com,25 Wapping Road,,Kingston,02364-1301,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Mary Marshall,1/16/95,3/27/24,9139645,19,Child Care Network,(508) 778-9470,Large Group
Little People's Playhouse,(617) 435-8162,marianperez570@yahoo.com,5274 Washington St.,,West Roxbury,2132,"500 Victory Road, Suite 2100, Quincy, MA 02171",Maria Perez,5/11/87,1/24/23,9115497,37,Child Care Choices of Boston,(617) 542-5437,Large Group
Little People's Playhouse Preschool & OST Program,(617) 323-2566,jlopez8126@gmail.com,32 SOUTH FAIRVIEW STREET,,Roslindale,2131,"500 Victory Road, Suite 2100, Quincy, MA 02171",Jessica Lopez,12/30/98,10/3/23,9134119,126,Child Care Choices of Boston,(617) 542-5437,Large Group
Little Prince and Princess Day School,(508) 587-2483,ruthieharris2@verizon.net,877 N Main St,,Brockton,02301-1623,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Ruthie Harris,9/25/83,7/25/23,9128992,43,Child Care Works,(508) 999-9930,Large Group
Little Red Schoolhouse,(508) 384-2060,littleredmelissa944@gmail.com,944 WEST ST,,Wrentham,02093-1711,"324-R Clark Street, Worcester, MA 01606",Melissa Moore,6/10/88,11/8/23,9130229,22,Child Care Works,(508) 999-9930,Large Group
Little Scholars Learning Academy,(617) 322-1115,littlescholars438@gmail.com,438 River Street,,Mattapan,2126,"500 Victory Road, Suite 2100, Quincy, MA 02171",Tajuana Melissa Meadows,7/6/17,12/15/22,9111105,69,Child Care Choices of Boston,(617) 542-5437,Large Group
Little Sprout Academy,(781) 690-1759,littlesproutacademy@gmail.com,435 North Main Street,,Sharon,02067-1134,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Ina Rabinovich,10/4/09,5/25/23,9122839,55,Child Care Works,(508) 999-9930,Large Group
Little Sprouts,(781) 352-9090,egirard@littlesprouts.com,325 River Ridge Drive,,Norwood,1843,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Jennifer Ouellette,9/24/18,12/2/22,9108346,126,Community Care for Kids,(617) 657-5305,Large Group
Little Sprouts - Dedham,(978) 699-0169,ksilvia@littlesprouts.com,280 Bridge Street,,Dedham,02026-5704,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Karen Silvia,10/18/12,2/6/24,9138779,142,Community Care for Kids,(617) 657-5305,Large Group
Little Sprouts Hingham,(781) 556-8455,dmcguffie@littlesprouts.com,49 Abington Street,,Hingham,2043,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Darnesha McGuffie,6/20/19,12/20/23,9137726,144,Community Care for Kids,(617) 657-5305,Large Group
Little Sprouts LLC,(617) 708-1714,aboucher@littlesprouts.com,815 ALBANY STREET,,Boston,2119,"500 Victory Road, Suite 2100, Quincy, MA 02171",Yvonne Young,12/3/12,1/9/24,9138367,70,Child Care Choices of Boston,(617) 542-5437,Large Group
Little Sprouts Milton,(617) 433-9375,jsiegal@littlesprouts.com,919 Blue Hill Ave,,Milton,2186,"500 Victory Road, Suite 2100, Quincy, MA 02171",Joanna Siegal,3/20/22,9/20/24,9153328,125,Community Care for Kids,(617) 657-5305,Large Group
Little Sprouts So. End,(857) 263-7946,aboucher@littlesprouts.com,160 East Berkeley Street,,Boston,2118,"500 Victory Road, Suite 2100, Quincy, MA 02171",Shanikwa Branch,10/16/12,10/3/23,9133073,45,Child Care Choices of Boston,(617) 542-5437,Large Group
Little Steps Learning Center and Childcare,(781) 378-2762,jess@littlestepslearning.net,10 New Driftway Unit 104,,Scituate,02066-4546,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Jessica Scanzillo,1/9/12,3/19/23,9116746,98,Child Care Network,(508) 778-9470,Large Group
Little Things Academy,(508) 668-5969,littlethingsacademy@gmail.com,1350 North Street,,Walpole,2081,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Maureen Mazzola,4/22/21,10/22/23,9132291,43,Child Care Works,(508) 999-9930,Large Group
Little Trails Learning Center,(508) 339-0528,littletrails@gmail.com,1 Villa Street,,Mansfield,02048-2152,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Shannon Hanifin,1/24/10,7/13/23,9124464,72,Child Care Works,(508) 999-9930,Large Group
Little Tykes DayCare,(508) 923-0043,pauline@littletykesmiddleboro.com,150 Marion Road,,Middleboro,02346-2708,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Pauline Murphy,4/13/11,9/19/24,9152680,19,Child Care Works,(508) 999-9930,Large Group
Little Voices Early Care and Education @ Kipp Academy,(617) 953-8029,mmyers2281@gmail.com,37 Babson Street,,Mattapan,2126,"500 Victory Road, Suite 2100, Quincy, MA 02171",Maureen Myers,1/9/22,7/9/24,9149043,103,Child Care Choices of Boston,(617) 542-5437,Large Group
Little Voices Early Care and Education @ the Community Center,(617) 361-5555,littlevoicesece@gmail.com,1179 RIVER ST,,Hyde Park,02136-2962,"500 Victory Road, Suite 2100, Quincy, MA 02171",Maureen Myers,10/24/11,1/22/25,9163901,86,Child Care Choices of Boston,(617) 542-5437,Large Group
"Little Voices Early Care and Education, Inc.",(617) 361-5555,littlevoices2281@gmail.com,104 NEEDHAM ROAD,,Hyde Park,2136,"500 Victory Road, Suite 2100, Quincy, MA 02171",Maureen Myers,10/1/07,8/17/24,9151833,35,Child Care Choices of Boston,(617) 542-5437,Large Group
"Little Voices Early Care and Education, Inc. @ Channing",(617) 953-8029,mmyers2281@gmail.com,35 Sunnyside Street,,Hyde Park,2136,"500 Victory Road, Suite 2100, Quincy, MA 02171",Maureen Myers,11/12/18,5/11/23,9118574,52,Child Care Choices of Boston,(617) 542-5437,Large Group
Littlefoot Child Care,(508) 967-7991,hopelittlefoot@gmail.com,244 North Main Street,,Raynham,2767,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Donna Carpenter,7/30/19,8/4/24,9148666,36,Child Care Works,(508) 999-9930,Large Group
"Liu, Yanyan",(617) 955-1708,yanhongliu88@gmail.com,218 Old Country Way,,Braintree,2184,"500 Victory Road, Suite 2100, Quincy, MA 02171",,9/25/19,9/25/22,9104212,10,Community Care for Kids,(617) 657-5305,Family Child Care
"Lobo-Rodrigues, Maria",(508) 427-5317,datih@comcast.net,234 Summer Street,,Brockton,02302-3926,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,5/15/00,9/25/22,9103608,10,Child Care Works,(508) 999-9930,Family Child Care
"Lobo, Danila",(781) 336-8700,danilalobo97@gmail.com,3 T. J. Mullaney Drive,,Randolph,2368,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,8/2/21,8/2/24,9153993,6,Community Care for Kids,(617) 657-5305,Family Child Care
"Lobo, Helena",(774) 297-0990,helenadepina@hotmail.com,15 Newton Street,,Brockton,2301,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,7/27/14,7/27/23,9126056,10,Child Care Works,(508) 999-9930,Family Child Care
"Logan-Cobbett, Shannon",(781) 718-4901,shannonlogancobbett@gmail.com,15 Linda Road,,Pembroke,2359,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,9/2/21,9/2/24,9152356,6,Child Care Network,(508) 778-9470,Family Child Care
Lollipop Tree Nursery School,(781) 843-8030,lhmichelle0801@aol.com,12 Elm Street,,Braintree,2184,"500 Victory Road, Suite 2100, Quincy, MA 02171",Michelle Ryan,9/19/22,3/19/25,9164881,80,Community Care for Kids,(617) 657-5305,Large Group
"Longendorfer, Janice",(508) 339-5110,djlongendorfer@gmail.com,10 Danielle Lane,,Mansfield,02048-2846,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,7/24/02,5/9/23,9119779,8,Child Care Works,(508) 999-9930,Family Child Care
Longwood Medical Area Child Care Center,(617) 632-2755,kquinn@masco.harvard.edu,395 LONGWOOD AVENUE,,Boston,2215,"500 Victory Road, Suite 2100, Quincy, MA 02171",Kelly Quinn-Wilson,1/8/84,2/15/24,9139120,96,Child Care Choices of Boston,(617) 542-5437,Large Group
"Lopes de Gouveia Chaves, Valdenira",(774) 417-1380,valdenirachaves6@gmail.com,23 Taunton Avenue,,Rockland,2370,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,1/29/20,1/29/23,9113511,8,Child Care Network,(508) 778-9470,Family Child Care
"Lopes-MONTROND, Silvia",(508) 857-3547,kidsclubcdinc@hotmail.com,143 LONGWOOD AVE,,Brockton,02301-6549,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,11/5/07,11/5/22,9108149,10,Child Care Works,(508) 999-9930,Family Child Care
"Lopes, Elisa",(774) 274-0426,lopes.elisa@yahoo.com,30 Kelly lane,,Brockton,2301,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,2/18/10,2/18/25,9165290,10,Child Care Works,(508) 999-9930,Family Child Care
"Lopez Gauthier, Rachelle",(857) 251-0006,rachounnee@gmail.com,47 Ash Street,,Brockton,2301,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,3/28/22,3/28/22,9093218,10,Child Care Works,(508) 999-9930,Family Child Care
"Lopez Mendez, Leydi",(857) 707-5399,leydil754@gmail.com,726 Metropolitan Ave. # 1,,Hyde Park,2136,"500 Victory Road, Suite 2100, Quincy, MA 02171",,4/6/23,4/6/23,9112234,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Lopez Pena, Beatriz",(617) 992-1759,bealopez1081@hotmail.com,45 Iffley Road  #1,,Jamaica Plain,2130,"500 Victory Road, Suite 2100, Quincy, MA 02171",,2/7/17,2/7/23,9113666,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Lopez, Karen J.",(781) 762-7511,postingwizard1@aol.com,35 Ledgeview Drive,,Norwood,02062-5803,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,9/24/01,9/24/22,9103602,6,Community Care for Kids,(617) 657-5305,Family Child Care
"Lora Contreras, Amnelbi",(617) 888-3274,amny_lora@hotmail.com,296 Belgrade Ave,,Boston,2131,"500 Victory Road, Suite 2100, Quincy, MA 02171",,8/14/18,8/14/21,9085093,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Lora, Dolly",(857) 308-9844,dollylora@hotmail.com,17 Avila RD,,Hyde Park,2136,"500 Victory Road, Suite 2100, Quincy, MA 02171",,8/18/21,8/18/21,9084935,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Lorenzo Pimentel, Carmen",(857) 880-0263,carmenrlorenzo@gmail.com,"128 Wood ave, Apt. 2",,Hyde Park,2136,"500 Victory Road, Suite 2100, Quincy, MA 02171",,8/14/23,8/14/23,9127042,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Lorenzo, Xiomara",(617) 953-7172,xlorenzo88@yahoo.com,1 Maple Court # 6,,Dorchester,2121,"500 Victory Road, Suite 2100, Quincy, MA 02171",,11/5/02,11/5/23,9131259,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Lotus Montessori Academy, Inc.",(617) 481-0449,connie@lotusmontessoriacademy.org,57 Coddington Street,,Quincy,2169,"500 Victory Road, Suite 2100, Quincy, MA 02171",Consetter Pabon Green,9/22/20,3/22/23,9116992,16,Community Care for Kids,(617) 657-5305,Large Group
"Love to Learn Preschool & Daycare Center, Inc.",(774) 406-7750,ltlpreschool@comcast.net,59A Howland Road,,Assonet,02702-1561,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Lori Farley,2/18/08,2/11/25,9160556,27,Child Care Works,(508) 999-9930,Large Group
"Love to Learn Preschool and Daycare Center, Inc.",(508) 669-5585,ltlpreschool@comcast.net,2050 County Street,,Dighton,2715,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Lori Farley,8/13/03,3/24/25,9165394,31,Child Care Works,(508) 999-9930,Large Group
"Lovell, Laurise",(781) 901-6065,llovell779@comcast.net,779 FRONT STREET,,Weymouth,2188,"500 Victory Road, Suite 2100, Quincy, MA 02171",,7/26/93,7/29/20,9062690,8,Community Care for Kids,(617) 657-5305,Family Child Care
Loves Learning Childcare Center,(774) 419-3903,nicole@loveslearning.com,4 Lakeville Business Park,,Lakeville,2347,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Nicole Pierce,7/4/16,2/25/25,9161057,72,Child Care Works,(508) 999-9930,Large Group
"Lowe, Jennifer",(508) 207-2093,theblueberrypatchchildcare@yahoo.com,384 Indian Head Street,,Hanson,2341,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,8/31/16,8/31/22,9102547,10,Child Care Network,(508) 778-9470,Family Child Care
"Lubin, Ghislaine",774-297-8685,louissanthya@yahoo.com,44 West Spring Street,,Avon,2322,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,1/25/23,1/25/23,9107776,6,Child Care Works,(508) 999-9930,Family Child Care
"Lucas Espinoza, Lourdes",(857) 991-8240,lourdeslucas1975@gmail.com,45 Newcroft Cir,,Mattapan,2126,"500 Victory Road, Suite 2100, Quincy, MA 02171",,11/20/22,11/20/22,9109818,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
Lucineia Missias de Oliveira da Silva,(774) 606-4196,lucineiasilvaaa46@gmail.com,82 Wales St,Apt B,Abington,2351,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,6/8/23,6/8/23,9119141,6,Child Care Works,(508) 999-9930,Family Child Care
"Lucki, Yanshen",(347) 583-9420,jandj125@gmail.com,19 Parker Rd,,Newton,2459,"500 Victory Road, Suite 2100, Quincy, MA 02171",,12/10/24,12/10/24,9147200,6,Community Care for Kids,(617) 657-5305,Family Child Care
"Luke, Sheri  L",(508) 776-8290,shluke3@gmail.com,15 Crestwood Lane,,South Easton,2375,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,2/2/25,2/2/25,9155660,6,Child Care Works,(508) 999-9930,Family Child Care
"Lum, Alison",(781) 664-4630,algreenwood79@gmail.com,34 Campbell Street,,Weymouth,2190,"500 Victory Road, Suite 2100, Quincy, MA 02171",,8/12/21,8/12/21,9087733,6,Community Care for Kids,(617) 657-5305,Family Child Care
"Lundin, Linnea",(781) 248-7854,linnealundin@yahoo.com,194 Wompatuck Road,,Hingham,02043-1109,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,8/25/04,8/25/22,9105226,8,Community Care for Kids,(617) 657-5305,Family Child Care
"Lundy, Kathleen",(781) 686-0761,klundy336@gmail.com,11 Brook Street,,Walpole,2081,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,8/5/21,8/5/24,9147774,10,Child Care Works,(508) 999-9930,Family Child Care
"Lupu, Marina",(617) 528-8933,marinabest71@yahoo.com,26 Walnut Street,,Dedham,2026,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,1/26/17,1/26/23,9110561,10,Community Care for Kids,(617) 657-5305,Family Child Care
Lutheran Church Nursery School,(781) 826-6107,lutherannurseryschool@verizon.net,77 Rockland St,,Hanover,02339-2220,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Patricia Owen,8/5/90,12/5/23,9131701,39,Child Care Network,(508) 778-9470,Large Group
"Luyo, Rosalinda",(781) 789-6251,k.luyo@hotmail.com,533 Pleasant st,,Bridgewater,2324,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,12/21/08,12/21/23,9135139,10,Child Care Works,(508) 999-9930,Family Child Care
"Lynch, Barbara",(508) 326-9003,blynchxoxo@gmail.com,253 Harvard Street,,East Bridgewater,2333,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,6/26/07,6/20/22,9102623,8,Child Care Works,(508) 999-9930,Family Child Care
"M Jones, Rochelle",617-543-8623,rjoneswar@hotmail.com,114 Winthrop Street,,Boston,2119,"500 Victory Road, Suite 2100, Quincy, MA 02171",,2/12/25,2/12/25,9160781,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
M. George School,(508) 894-4257,susanecole@bpsma.org,180 COLONEL BELL DR,,Brockton,2301,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,7/30/20,7/30/22,9106213,150,Child Care Works,(508) 999-9930,Public School
"Macarthur, Christina",(508) 386-1332,clandon902@gmail.com,27 1/2 West Weir Street,,Taunton,02780-4620,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,6/12/05,6/12/23,9124419,8,Child Care Works,(508) 999-9930,Family Child Care
"Macauley-Wendland, Christina",(508) 337-4215,a4apple22@hotmail.com,566 East Street,,Mansfield,02048-2911,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,12/13/01,12/12/22,9110793,10,Child Care Works,(508) 999-9930,Family Child Care
